x,y,z,t,layer,id
-67.19866362799104,-25.834317415768265,240.7932386104031,2,1,2078
-66.81576458242155,-28.694671555768775,241.01583637941775,3,1,2078
-64.95125613012777,-28.177594450139978,241.47716149697675,4,1,2078
-48.10027747498964,-66.17785807597011,224.48619685317215,1,1,2079
-46.18979048263576,-66.62810116515685,224.59133839559829,2,1,2079
-44.89538770461607,-68.62732312500736,224.9571992583929,3,1,2079
-41.86486125612045,-68.2187279342093,225.13668983816737,4,1,2079
-43.58833866398302,-65.17700395868536,242.16957348778715,1,1,2080
-41.18463801914699,-66.57452774378197,241.87609042464845,2,1,2080
-39.60566423151291,-66.55439248764534,243.42016806491986,3,1,2080
-38.063661323838744,-66.39308729003116,243.38950078095496,4,1,2080
-42.50359463398031,-67.23035164451835,230.93619564893302,1,1,2081
-38.501538557129706,-69.52008774516923,229.66128602362966,2,1,2081
-37.494346097441436,-69.30764715604371,230.36322426218857,3,1,2081
-34.20231133551908,-66.51327575671776,232.55761987318195,4,1,2081
-210.4416260705289,-7.625510941135019,68.75619984815276,1,1,2082
-216.01195628086143,-8.785181731187834,69.34433964858442,2,1,2082
-220.30706457620892,-8.117098851573711,66.94149145225529,3,1,2082
-220.61417999297885,-12.507142453296794,68.9281418252242,4,1,2082
-210.51399708824238,24.483232882012395,42.47966191913157,1,1,2083
-209.88367631337434,23.358033123374412,40.20411491620551,2,1,2083
-213.40591671351436,20.688810589927087,38.29812263109038,3,1,2083
-216.14079908451703,19.068806841701495,38.63600351563127,4,1,2083
-211.38218357182214,59.97583608379917,75.20365469492594,1,1,2084
-214.44754385521134,58.546938753012846,72.08673839121101,2,1,2084
-218.00858678857801,57.837908693078454,73.27636427218125,3,1,2084
-220.0991298954302,57.06551143861943,76.2159000424437,4,1,2084
-213.72576495169645,62.92198044510909,85.23730272135327,1,1,2085
-215.79956729374982,64.15162818570013,86.35316197894893,2,1,2085
-215.88296064641656,63.086599283275746,86.8781050648936,3,1,2085
-216.778297797297,64.86632535869086,89.15947958445715,4,1,2085
-196.73688436596814,97.06095777509049,47.36747946711989,1,1,2086
-196.63919947924248,97.215620636008,47.281866409710716,2,1,2086
-198.42467516576852,97.30315473456156,46.303179468840135,3,1,2086
-198.68645027433246,97.62812714670027,43.01547857881195,4,1,2086
-197.34862663841002,44.11599827442205,74.88433439032444,1,1,2087
-195.82947031116262,41.23854344742785,76.56611016122493,2,1,2087
-193.74872109412436,40.875535941733446,75.56663240746553,3,1,2087
-193.68253248732452,40.92249908729251,75.64908472598749,4,1,2087
-246.4957593899634,17.650992619852737,66.34462602265737,1,1,2088
-245.60707138993794,24.71270589303763,66.610243199066,2,1,2088
-245.89950989413222,27.940736516210357,67.61032419583475,3,1,2088
-244.09777209414236,29.203493046551067,69.83237587955065,4,1,2088
-236.09584663154754,14.573110457362247,69.9222960760806,1,1,2089
-232.313372961587,16.52668557928927,67.89589031976318,2,1,2089
-235.21291668211822,17.20300145262103,64.5832752657544,3,1,2089
-239.0087317840565,15.793827595359367,59.62544293133175,4,1,2089
-222.9944004016375,11.124220777605544,38.125221687677424,1,1,2090
-216.95327811176242,8.608182277648794,39.94048555312993,2,1,2090
-213.7079581067751,5.810560082953941,35.97439892795542,3,1,2090
-220.41787783630133,3.860181199736971,42.79304205690258,4,1,2090
-198.59194885564327,20.130025136985196,-96.41827516514695,1,1,2091
-200.9200466819442,22.81306518667725,-98.97048973485329,2,1,2091
-204.35630765304893,21.58806552943777,-101.48697675509781,3,1,2091
-211.10953992026177,23.867773969408624,-102.56265413283677,4,1,2091
-121.94234521169187,16.799231548237117,224.46934857296833,1,1,2092
-120.30058566996786,18.81713402488151,224.86504995974016,2,1,2092
-120.18092914256515,18.786845560566178,225.2831615337348,3,1,2092
-118.68220076762518,20.647883657149606,225.0644081339126,4,1,2092
-117.01996797896646,20.539346319800444,210.77854827224525,1,1,2093
-114.54778064323465,21.96822636848696,208.6022832404373,2,1,2093
-114.89836488881329,22.740421960083307,209.97143790253747,3,1,2093
-112.70851839996122,23.504694979797307,211.4901519466642,4,1,2093
-98.06721597111544,-213.25077863032396,108.08125330721657,1,1,2094
-96.98601476617458,-213.3176754350624,106.53235594169819,2,1,2094
-98.09831265618723,-215.27500801691627,109.23646276557203,3,1,2094
-98.36478067659617,-213.52476906615436,108.55511857992244,4,1,2094
-101.05542755573113,-210.17873538061008,115.24526662360958,1,1,2095
-99.80785828130158,-209.90806990578844,113.44710158495076,2,1,2095
-99.5545746634737,-208.0976044869237,115.57525583158895,3,1,2095
-96.66708929596919,-205.15992635247588,113.86602390308207,4,1,2095
-247.35616249801132,-92.6609990286802,62.34207745634906,1,1,2096
-247.29437264719337,-92.16483124836151,61.635687517587144,2,1,2096
-248.7558082936234,-91.89440016118809,61.64132813600183,3,1,2096
-249.26386754692516,-92.69293720988449,60.98584087929915,4,1,2096
-111.8608173822485,-56.117756379073214,244.5046728336994,1,1,2097
-109.67301594321637,-53.73769202294095,244.99189481613175,2,1,2097
-110.04238752296834,-53.54283867361775,245.61026790456245,3,1,2097
-109.03766578767136,-52.87562222848995,245.19645475875353,4,1,2097
-131.64971425646422,-203.57887127051507,59.84707131002894,1,1,2098
-132.7111519954538,-207.61896308479007,58.95459893805175,2,1,2098
-132.701350842214,-209.95716134359856,58.07270352081505,3,1,2098
-134.15181665352745,-211.60861740767862,55.561223302753525,4,1,2098
-134.92381136652992,-53.176787898823974,185.59190417630913,1,1,2099
-132.47351886167263,-47.41129724264829,185.1598306636278,2,1,2099
-132.33794494258962,-46.91217601678095,181.4110597078908,3,1,2099
-123.69307564090832,-43.75816998346983,172.89412989576297,4,1,2099
-154.89458141995453,-47.503846285957934,222.11223000905952,1,1,2100
-154.16867184689366,-46.32126867486038,221.74305741673498,2,1,2100
-155.6028011130623,-46.13886167555255,222.2852389204067,3,1,2100
-154.53821525765338,-46.227621411547,221.11065097171655,4,1,2100
-162.38424404520126,-18.241554073676525,189.8708625404945,1,1,2101
-159.31018839075392,-17.73667501536571,190.1048049057193,2,1,2101
-157.41073036626733,-18.91114485910869,192.2410400497604,3,1,2101
-155.81845850458575,-21.635083638794086,190.8764918776652,4,1,2101
-176.54287559348205,-11.927828531387863,209.32537233788284,1,1,2102
-175.70591133799948,-12.094616621158085,209.28133212295856,2,1,2102
-179.86418176163778,-13.691082191177482,201.43917177194214,3,1,2102
-178.81513008456187,-14.525434834065862,201.56770734252896,4,1,2102
-181.97489472709864,-20.465186452443138,196.1992517434415,1,1,2103
-178.14443878405962,-22.821567941761828,198.27206160851443,2,1,2103
-178.36255325555166,-25.11180158317478,199.4587664096576,3,1,2103
-176.92158171261127,-26.07479071900351,201.34848552304308,4,1,2103
-170.53610580799415,-9.717694132531271,185.07997290452357,1,1,2104
-170.5071127811434,-8.776020925956576,185.69288554042532,2,1,2104
-169.56246516514847,-5.957094661365971,184.37385085335598,3,1,2104
-167.63464249581702,-2.7305596921666577,185.30295518748736,4,1,2104
-72.5734400430842,22.654520696567538,255.81325329848806,1,1,2105
-71.87782053096878,22.7558717798167,256.03281893974867,2,1,2105
-70.75856199190231,22.836473061077733,255.77061787781477,3,1,2105
-69.16523427170894,23.480958777074697,255.4237697116397,4,1,2105
-80.35380194702684,-235.5912478863629,0.648892360101577,1,1,2106
-79.35727244304604,-235.92291031806212,-2.436587953336165,2,1,2106
-80.335319689029,-237.92791932316354,2.0839122787078566,3,1,2106
-79.66863980712512,-238.26292091446942,-1.1133182545587488,4,1,2106
-20.645999617789386,-227.45656882423106,-50.83599464384177,1,1,2107
-21.292390583658168,-227.05022194072035,-52.33616108601847,2,1,2107
-23.028409814872596,-224.09917178090066,-51.0952782879759,3,1,2107
-24.237482570389766,-224.21345582790613,-50.63586469734342,4,1,2107
-9.905457716897288,-229.032148494688,-71.08417997925454,1,1,2108
-8.990230240500367,-228.58139916240134,-71.67255134395033,2,1,2108
-10.05102149473175,-228.95213023452231,-70.59352535369169,3,1,2108
-8.591600111150498,-228.72299962036075,-70.41876137239085,4,1,2108
-19.196443925420226,-226.36243805407406,-66.3188003053657,1,1,2109
-17.770091047656585,-225.68078661508585,-67.44655654304034,2,1,2109
-18.701046901933537,-226.29822386297084,-65.78995559508483,3,1,2109
-15.922131155767048,-227.1366294517014,-67.0539310212587,4,1,2109
-7.298825238866584,-207.68064414444083,-57.99150393094984,1,1,2110
-7.210372735117026,-206.60061614116708,-57.8203191760306,2,1,2110
-10.730942524212288,-209.04634541472296,-53.712648270390744,3,1,2110
-9.83569915749807,-210.43706193824224,-55.80439359104105,4,1,2110
-66.37535128483255,-244.25278689466506,40.97742823610708,1,1,2111
-65.53347448705537,-244.64303164932585,44.3414278134745,2,1,2111
-65.60985729206811,-246.6182187401638,41.079259920812156,3,1,2111
-65.06300545198073,-246.72332407999914,38.799858562258535,4,1,2111
-53.87103898445468,-254.1877637634219,-12.540968166549451,1,1,2112
-50.749593940582415,-253.5520658958794,-13.376093121431898,2,1,2112
-52.40272488848934,-254.68293432896178,-11.588392050641183,3,1,2112
-50.08989746600325,-255.8919680047378,-14.941959239725128,4,1,2112
-75.825927734341235,-252.52902130833513,2.409191556269448,1,1,2113
-73.82061915090142,-252.70487104402287,0.942257730457932,2,1,2113
-74.623550307216,-253.10098125312157,0.7434832396912299,3,1,2113
-73.8370156872505,-253.92493477930302,0.33835913117739125,4,1,2113
-72.09237365792933,-246.5431916328713,-4.313847915936922,1,1,2114
-69.5205332042043,-244.99677182503655,-5.6183954756855385,2,1,2114
-70.78561914662978,-246.0952557897128,-5.712034334287445,3,1,2114
-69.11475915866242,-247.6856514109292,-5.199132207627738,4,1,2114
-21.149496909701178,-215.03769512088226,-37.06198054419354,1,1,2115
-24.82491941839458,-212.48876199436143,-34.20923530522652,2,1,2115
-26.677655216088304,-208.02073482445525,-26.746890701950527,3,1,2115
-26.779757800387195,-210.1648808539012,-30.82924674134948,4,1,2115
21.978540613238547,-229.81772419276766,-88.38716363255784,1,1,2116
23.734263171147813,-228.5090327607453,-89.41037102549254,2,1,2116
22.60853446740899,-228.01436110041647,-88.43238581076454,3,1,2116
23.226732490834294,-227.58420414120937,-89.06112271118417,4,1,2116
-183.77667863917588,-43.915979810971876,150.2716212952052,1,1,2117
-185.3533648396985,-50.5806794448256,145.88268073142444,2,1,2117
-187.9896219812032,-52.61180265628724,144.09093344926083,3,1,2117
-188.1552990126462,-52.82198817983098,146.92173761712456,4,1,2117
-153.52748058415318,-35.02654802404422,134.18364884577673,1,1,2118
-151.88757213950848,-33.27656065591266,132.68698291406352,2,1,2118
-146.58778342783856,-29.634083389234817,133.03627996370741,3,1,2118
-151.83488081804455,-29.277999592561812,144.44068711949464,4,1,2118
-263.11558013147567,0.25033116321348103,3.8110481912920022,1,1,2119
-262.78888975987707,0.7469566392326001,5.03126784053822,2,1,2119
-265.2138701278004,0.5618018583906519,5.532934755178275,3,1,2119
-265.7391715735859,-0.2546604610862815,4.202384248501332,4,1,2119
-239.6297313124901,-28.444440455917423,59.274825884284354,1,1,2120
-239.68460144309918,-29.07013447466948,55.335358378788385,2,1,2120
-238.59124194511443,-30.66836100794884,56.517798244142895,3,1,2120
-238.55218758938767,-30.58904776380917,58.63513095313999,4,1,2120
-229.84020228322302,-31.348367847661613,138.30300249293833,1,1,2121
-226.69957563579018,-33.53106823081335,139.80028093724937,2,1,2121
-225.2967192903792,-31.91350507137102,137.64958378867564,3,1,2121
-224.88632300648288,-30.87649988410591,142.85603794469552,4,1,2121
-184.49257233036496,-34.60631425178414,123.67258083508729,1,1,2122
-182.4767715786994,-33.603969426268876,123.12904112900883,2,1,2122
-181.65253719419272,-34.19981437474916,118.64119653661778,3,1,2122
-179.91908934574312,-28.803800815459326,108.80837738671786,4,1,2122
-207.08146398207816,-93.78842576631149,48.81254570532526,1,1,2123
-206.59215937495784,-97.30769221777058,48.988101945993535,2,1,2123
-205.00905666270933,-105.46365065946199,48.70660028195681,3,1,2123
-204.44923723789435,-105.8286373407806,44.15961829857514,4,1,2123
-214.49966285305328,-91.85032334289471,122.79113512487967,1,1,2124
-214.86142064990977,-95.48498290542632,119.87237929103861,2,1,2124
-212.68836647913682,-93.59448030742391,119.27022383473091,3,1,2124
-211.47261071510573,-93.81130924766944,123.84545292118621,4,1,2124
-184.4323883512566,-94.87843656867284,74.57375403335337,1,1,2125
-191.02169799189184,-90.0888073677501,83.33291577342018,2,1,2125
-194.883109685836,-89.54663896623103,74.08778157005088,3,1,2125
-197.97232604007337,-88.09697554767209,73.6841984207438,4,1,2125
-251.90201482057103,-58.134154897379595,66.65599238299674,1,1,2126
-251.26128161588616,-57.990365796181216,63.4760804897104,2,1,2126
-253.77074346917004,-58.42488889046706,61.36108095199515,3,1,2126
-254.20006239692367,-58.91494577631505,58.44866703492855,4,1,2126
-256.21999436735433,-65.20983720637567,-15.202269115130107,1,1,2127
-258.4006156123026,-65.96956852501759,-15.220462184664683,2,1,2127
-259.48668787854433,-66.52908056626814,-16.498602208102653,3,1,2127
-258.5053276584757,-64.08792570985851,-20.866995199177722,4,1,2127
-237.77575528002774,-79.38825058975686,-62.782679132483786,1,1,2128
-235.50232601139544,-78.43692706118163,-62.03944831725541,2,1,2128
-237.37536419516297,-79.64512644425358,-62.713022895755145,3,1,2128
-236.48284071920315,-81.02033480732457,-63.601774409624355,4,1,2128
-266.2118845074569,-39.707057704681795,34.74288323338223,1,1,2129
-263.70661483887886,-41.229936558720425,32.75477489009856,2,1,2129
-265.0246297209648,-42.37293952045642,30.629126773090775,3,1,2129
-265.64778218797017,-42.98684327482041,29.96843386721092,4,1,2129
-245.2829240163809,-38.788191472042264,14.233044945148578,1,1,2130
-249.11800324625858,-37.83596312676559,13.059307032166132,2,1,2130
-248.51253687826176,-36.10228383341247,8.531784213214962,3,1,2130
-246.33547967527116,-33.20612129606712,12.541012766189297,4,1,2130
-241.12118798503988,-34.67478316195991,-82.72497700909705,1,1,2131
-239.42299157824326,-35.010005237135346,-84.8360980579763,2,1,2131
-238.7666298531882,-35.405640817442254,-88.242171889483,3,1,2131
-238.97557381773703,-38.94568431076675,-94.36316502012791,4,1,2131
-266.16748219203276,-43.45940093969858,-4.85811389650091,1,1,2132
-265.7337471717228,-43.81296426654998,-5.217384494978873,2,1,2132
-266.4890658690244,-45.09063446988159,-6.319638388009309,3,1,2132
-266.5454299204705,-45.61790130770312,-8.418661206211098,4,1,2132
-247.8716631537898,-43.555086564741025,-25.59200489604622,1,1,2133
-247.22354010276,-44.91951558988008,-24.336697124698375,2,1,2133
-247.47728788914054,-46.308600030296375,-23.659381550387778,3,1,2133
-246.70949825568394,-45.856478609455934,-23.229001406929157,4,1,2133
-244.65843256474153,-38.404667158931026,-36.90070641858456,1,1,2134
-239.31558498690129,-38.95418835166189,-36.66041433285184,2,1,2134
-238.54886971476049,-40.72267479584721,-36.031433691344134,3,1,2134
-237.69529348694724,-38.25181012851518,-36.714889426717534,4,1,2134
-160.8104289973452,-49.42664999093621,-128.0196384481736,1,1,2135
-159.42675833803622,-48.504871116262024,-128.2579853071825,2,1,2135
-160.05295422632014,-51.48889032296295,-131.24876385689393,3,1,2135
-157.89638004668913,-49.95684522203818,-135.60353327530908,4,1,2135
-182.84989131345534,-34.02311350716636,-124.08579063592501,1,1,2136
-181.99981393105898,-29.21101475021424,-125.6537428605921,2,1,2136
-178.13464376204777,-31.43918803877262,-124.2710863887896,3,1,2136
-179.38319309228024,-32.314148417666324,-128.71301946189695,4,1,2136
-223.34927641812402,-31.211466773338202,-141.79808994425582,1,1,2137
-221.71150703005503,-29.593704723292554,-143.3562285503379,2,1,2137
-221.30084872587838,-30.12123084934251,-145.1845144642486,3,1,2137
-219.77961927622414,-30.00966005193019,-147.2767386726951,4,1,2137
-209.33217905380474,-38.16743898417277,-134.47274940054797,1,1,2138
-205.02150913196556,-35.72055188869653,-136.4013747076211,2,1,2138
-202.79419270369206,-35.343058354614804,-136.84256377021686,3,1,2138
-194.11342523643688,-37.83032149609709,-136.38746123625742,4,1,2138
-243.06532694770868,-7.069388194667219,-111.8822981376508,1,1,2139
-241.59153213252364,-6.23648165343144,-112.58695963815927,2,1,2139
-242.46522554590499,-7.381665215017193,-113.4593533207314,3,1,2139
-240.01497409989491,-6.012641995159768,-114.84437350234134,4,1,2139
-236.76766546337666,-4.060279283684416,-122.34485639988304,1,1,2140
-235.6961812696466,-2.760146701074561,-122.64251668402181,2,1,2140
-236.57922049078044,-4.86336165477843,-123.74828240346582,3,1,2140
-233.36209916367585,-4.180789553566676,-124.00765057526985,4,1,2140
-211.16249582387363,-15.67085914544208,-146.23368678159122,1,1,2141
-209.81981702261325,-15.35524581495379,-146.9087623900723,2,1,2141
-211.25726369470394,-14.619188605185272,-148.58204459390626,3,1,2141
-209.0724121655272,-13.011620529234737,-150.01872942277535,4,1,2141
